"Curve Label"	"Curve Conductor"	"Level"	"Norm"	"Discriminant"	"Newform"	"Polynomial"
"14a1"	14	186	2	17	"(1, -1, -1/2*a3 + 1, a3 + 2, -1/2*a3 - 1, -1/2*a3 + 1)"	"x^2 + 2*x - 16"
"186a1"	186	186	2	17	"(1, -1, -1/2*a3 + 1, a3 + 2, -1/2*a3 - 1, -1/2*a3 + 1)"	"x^2 + 2*x - 16"
"11a1"	11	187	2	17	"(2, -a3 + 2, a3 - 2, a3 - 1, 1, 0)"	"x^2 - 5*x + 2"
"11a1"	11	187	2	12	"(a2, -a2 - 1, a2 - 1, -2, 1, -a2 - 6)"	"x^2 + 2*x - 2"
"11a1"	11	187	2	148	"(a4, -a4^2 - a4 + 1, -a4 - 3, 2*a4^2 + 2*a4 - 4, -1, 3*a4 + 2)"	"x^3 + 2*x^2 - 2*x - 2"
"11a1"	11	187	2	33844	"(a5, -a5^3 + a5^2 + 5*a5 - 1, -a5 + 1, 0, -1, a5^3 - 2*a5^2 - 5*a5 + 4)"	"x^4 - x^3 - 6*x^2 + 2*x + 2"
"14a1"	14	187	2	33844	"(a5, -a5^3 + a5^2 + 5*a5 - 1, -a5 + 1, 0, -1, a5^3 - 2*a5^2 - 5*a5 + 4)"	"x^4 - x^3 - 6*x^2 + 2*x + 2"
"187b1"	187	187	2	17	"(2, -a3 + 2, a3 - 2, a3 - 1, 1, 0)"	"x^2 - 5*x + 2"
"378c1"	378	189	2	12	"(a5, 0, a5, 1, -a5, 2)"	"x^2 - 3"
"378c1"	378	189	2	28	"(a4, 0, -a4, -1, -a4, -2)"	"x^2 - 7"
"14a1"	14	190	2	17	"(-1, -1/2*a3 - 1/2, 1, -1/2*a3 - 1/2, 4, 3/2*a3 - 1/2)"	"x^2 - 17"
"38a1"	38	190	2	17	"(-1, -1/2*a3 - 1/2, 1, -1/2*a3 - 1/2, 4, 3/2*a3 - 1/2)"	"x^2 - 17"
"14a1"	14	193	2	28088476877	"(a2, -1/7*a2^7 + 4/7*a2^6 + 8/7*a2^5 - 34/7*a2^4 - 16/7*a2^3 + 69/7*a2^2 + 6/7*a2 - 18/7, -8/7*a2^7 + 4/7*a2^6 + 78/7*a2^5 - 27/7*a2^4 - 212/7*a2^3 + 41/7*a2^2 + 160/7*a2 + 10/7, 15/7*a2^7 - 11/7*a2^6 - 148/7*a2^5 + 83/7*a2^4 + 408/7*a2^3 - 146/7*a2^2 - 307/7*a2 + 18/7, 3/7*a2^7 - 5/7*a2^6 - 31/7*a2^5 + 39/7*a2^4 + 97/7*a2^3 - 67/7*a2^2 - 95/7*a2 + 19/7, -4/7*a2^7 + 2/7*a2^6 + 39/7*a2^5 - 17/7*a2^4 - 99/7*a2^3 + 38/7*a2^2 + 52/7*a2 - 9/7)"	"x^8 - 2*x^7 - 9*x^6 + 18*x^5 + 21*x^4 - 44*x^3 - 11*x^2 + 27*x + 1"
"14a1"	14	195	2	316	"(a4, -1, -1, -a4^2 + 5, -a4^2 + 5, 1)"	"x^3 - 7*x - 2"
"195b1"	195	195	2	316	"(a4, -1, -1, -a4^2 + 5, -a4^2 + 5, 1)"	"x^3 - 7*x - 2"
"14a1"	14	196	2	8	"(0, -1/2*a2, 1/4*a2, 0, 4, 3/4*a2)"	"x^2 - 32"
"197a1"	197	197	2	2.25E+015	"(a2, 1/4*a2^8 + 1/2*a2^7 - 5/2*a2^6 - 17/4*a2^5 + 15/2*a2^4 + 9*a2^3 - 27/4*a2^2 - 7/4*a2 + 5/2, -1/2*a2^8 + 5*a2^6 - 3/2*a2^5 - 13*a2^4 + 7*a2^3 + 11/2*a2^2 - 9/2*a2 + 1, -a2^7 - a2^6 + 10*a2^5 + 8*a2^4 - 27*a2^3 - 18*a2^2 + 14*a2 + 9, -1/2*a2^9 + 1/4*a2^8 + 13/2*a2^7 - 3*a2^6 - 109/4*a2^5 + 15/2*a2^4 + 85/2*a2^3 + 3/4*a2^2 - 75/4*a2 - 3/2, 1/2*a2^9 + 1/2*a2^8 - 7*a2^7 - 11/2*a2^6 + 67/2*a2^5 + 20*a2^4 - 121/2*a2^3 - 27*a2^2 + 53/2*a2 + 11)"	"x^10 - 15*x^8 + x^7 + 78*x^6 - 7*x^5 - 165*x^4 + 15*x^3 + 123*x^2 - 9*x - 26"
"14a1"	14	201	2	1025428	"(a4, 1, 1/2*a4^4 - 1/2*a4^3 - 7/2*a4^2 + 5/2*a4 + 3, -1/2*a4^4 - 1/2*a4^3 + 5/2*a4^2 + 3/2*a4 + 1, a4^3 - 5*a4, a4^3 - 5*a4 + 2)"	"x^5 - 8*x^3 + 13*x + 2"
"67a1"	67	201	2	1025428	"(a4, 1, 1/2*a4^4 - 1/2*a4^3 - 7/2*a4^2 + 5/2*a4 + 3, -1/2*a4^4 - 1/2*a4^3 + 5/2*a4^2 + 3/2*a4 + 1, a4^3 - 5*a4, a4^3 - 5*a4 + 2)"	"x^5 - 8*x^3 + 13*x + 2"
"201b1"	201	201	2	1025428	"(a4, 1, 1/2*a4^4 - 1/2*a4^3 - 7/2*a4^2 + 5/2*a4 + 3, -1/2*a4^4 - 1/2*a4^3 + 5/2*a4^2 + 3/2*a4 + 1, a4^3 - 5*a4, a4^3 - 5*a4 + 2)"	"x^5 - 8*x^3 + 13*x + 2"
"201b1"	201	201	2	148	"(a3, -1, -a3^2 + a3 + 3, -a3^2 + 2*a3 + 2, -a3^2 + 7, -a3^2 + 1)"	"x^3 - 3*x^2 - x + 5"
"202a1"	202	202	2	10273	"(1, a2 - 1, a2^3 - a2^2 - 6*a2 + 4, -a2^3 + a2^2 + 5*a2 - 2, -3*a2^3 + a2^2 + 18*a2, -a2^2 + 5)"	"x^4 - 3*x^3 - 5*x^2 + 16*x - 1"
"14a1"	14	203	2	2626356	"(a6, -1/2*a6^4 + 1/2*a6^3 + 7/2*a6^2 - 7/2*a6 - 2, 1/2*a6^4 - 1/2*a6^3 - 7/2*a6^2 + 5/2*a6 + 3, 1, -1/2*a6^4 - 1/2*a6^3 + 5/2*a6^2 + 7/2*a6 + 3, 1/2*a6^4 + 1/2*a6^3 - 7/2*a6^2 - 9/2*a6 + 5)"	"x^5 - 2*x^4 - 8*x^3 + 14*x^2 + 9*x - 6"
"14a1"	14	203	2	17	"(-1, -a3 - 1, -a3 + 1, -1, -a3 - 1, a3 + 3)"	"x^2 + x - 4"
"58a1"	58	203	2	2626356	"(a6, -1/2*a6^4 + 1/2*a6^3 + 7/2*a6^2 - 7/2*a6 - 2, 1/2*a6^4 - 1/2*a6^3 - 7/2*a6^2 + 5/2*a6 + 3, 1, -1/2*a6^4 - 1/2*a6^3 + 5/2*a6^2 + 7/2*a6 + 3, 1/2*a6^4 + 1/2*a6^3 - 7/2*a6^2 - 9/2*a6 + 5)"	"x^5 - 2*x^4 - 8*x^3 + 14*x^2 + 9*x - 6"
"58a1"	58	203	2	17	"(-1, -a3 - 1, -a3 + 1, -1, -a3 - 1, a3 + 3)"	"x^2 + x - 4"
"58a1"	58	203	2	148	"(a5, -a5^2 - a5 + 1, a5^2 - 4, -1, a5^2 - a5 - 1, -5)"	"x^3 + x^2 - 3*x - 1"
"203a1"	203	203	2	8	"(2, -a4 + 2, 2*a4 - 2, -1, 2*a4 - 4, -2*a4 + 6)"	"x^2 - 2*x - 1"
"203a1"	203	203	2	2626356	"(a6, -1/2*a6^4 + 1/2*a6^3 + 7/2*a6^2 - 7/2*a6 - 2, 1/2*a6^4 - 1/2*a6^3 - 7/2*a6^2 + 5/2*a6 + 3, 1, -1/2*a6^4 - 1/2*a6^3 + 5/2*a6^2 + 7/2*a6 + 3, 1/2*a6^4 + 1/2*a6^3 - 7/2*a6^2 - 9/2*a6 + 5)"	"x^5 - 2*x^4 - 8*x^3 + 14*x^2 + 9*x - 6"
"14a1"	14	205	2	229	"(a6, -a6^2 + a6 + 4, -1, a6^2 - 7, -a6^2 - a6 + 6, -a6^2 + 3)"	"x^3 - 2*x^2 - 4*x + 7"
"14a1"	14	205	2	229	"(a5, a5^2 - a5 - 2, 1, -a5^2 + 3, -a5^2 + a5 + 4, -a5^2 + 2*a5 + 3)"	"x^3 - 4*x - 1"
"14a1"	14	207	2	8	"(a4, 0, -a4 + 3, -a4 - 1, -2*a4 + 2, 0)"	"x^2 - 2*x - 1"
"14a1"	14	207	2	8	"(a1, 0, -a1 - 3, a1 - 1, -2*a1 - 2, 0)"	"x^2 + 2*x - 1"
"14a1"	14	208	2	17	"(0, a4, a4 + 2, -a4, -2*a4, 1)"	"x^2 + x - 4"
"26a1"	26	208	2	17	"(0, a4, a4 + 2, -a4, -2*a4, 1)"	"x^2 + x - 4"
"11a1"	11	209	2	8	"(a1, -a1 - 1, -1, -a1 - 2, -1, 3*a1 - 2)"	"x^2 - 2"
"11a1"	11	209	2	246832	"(a2, 1/2*a2^4 - a2^3 - 5/2*a2^2 + 4*a2 + 1, -1/2*a2^3 + 7/2*a2 - 1, -1/2*a2^3 + 3/2*a2 + 2, 1, -1/2*a2^4 + 7/2*a2^2 - 2)"	"x^5 - 2*x^4 - 6*x^3 + 10*x^2 + 5*x - 4"
"11a1"	11	209	2	20757368448	"(a3, -1/2*a3^4 + 7/2*a3^2 - a3 - 2, 1/2*a3^5 - 9/2*a3^3 + 7*a3 + 3, -1/4*a3^6 + 3*a3^4 - 37/4*a3^2 + 13/2, -1, -1/4*a3^6 - 1/2*a3^5 + 5/2*a3^4 + 9/2*a3^3 - 27/4*a3^2 - 9*a3 + 7/2)"	"x^7 + x^6 - 14*x^5 - 10*x^4 + 59*x^3 + 27*x^2 - 66*x - 30"
"14a1"	14	209	2	20757368448	"(a3, -1/2*a3^4 + 7/2*a3^2 - a3 - 2, 1/2*a3^5 - 9/2*a3^3 + 7*a3 + 3, -1/4*a3^6 + 3*a3^4 - 37/4*a3^2 + 13/2, -1, -1/4*a3^6 - 1/2*a3^5 + 5/2*a3^4 + 9/2*a3^3 - 27/4*a3^2 - 9*a3 + 7/2)"	"x^7 + x^6 - 14*x^5 - 10*x^4 + 59*x^3 + 27*x^2 - 66*x - 30"
"422a1"	422	211	2	26927210518644	"(a3, 9/58*a3^8 + 15/58*a3^7 - 2*a3^6 - 157/58*a3^5 + 235/29*a3^4 + 222/29*a3^3 - 637/58*a3^2 - 161/29*a3 + 62/29, 7/116*a3^8 + 31/116*a3^7 - 1/2*a3^6 - 309/116*a3^5 + 41/58*a3^4 + 183/29*a3^3 + 91/116*a3^2 - 93/58*a3 + 8/29, -13/58*a3^8 - 41/58*a3^7 + 2*a3^6 + 433/58*a3^5 - 101/29*a3^4 - 630/29*a3^3 - 111/58*a3^2 + 500/29*a3 + 78/29, 3/29*a3^8 - 19/58*a3^7 - 3/2*a3^6 + 112/29*a3^5 + 381/58*a3^4 - 374/29*a3^3 - 280/29*a3^2 + 665/58*a3 + 167/29, 3/116*a3^8 + 5/116*a3^7 - 33/116*a3^5 - 43/29*a3^4 + 8/29*a3^3 + 271/116*a3^2 + 7/29*a3 + 49/29)"	"x^9 + x^8 - 14*x^7 - 11*x^6 + 66*x^5 + 36*x^4 - 123*x^3 - 38*x^2 + 72*x + 8"
"422a1"	422	211	2	229	"(a2, -a2 - 1, -a2^2 - a2 + 1, a2 - 1, -3, 2*a2^2 - 5)"	"x^3 - 4*x + 1"
"53a1"	53	212	2	756	"(0, a2, -a2^2 - 2*a2 + 3, a2^2 + 2*a2 - 1, -a2^2 + 7, 5)"	"x^3 + 3*x^2 - 3*x - 7"
"214a1"	214	214	2	12	"(1, -a5 + 1, a5, a5 - 1, a5 + 3, a5 - 1)"	"x^2 - 3"
"214a1"	214	214	2	12	"(-1, 1/2*a4 + 1/2, 1/2*a4 + 7/2, 1/2*a4 + 1/2, -1/2*a4 - 1/2, -1/2*a4 - 1/2)"	"x^2 + 6*x - 3"
"14a1"	14	215	2	1933097	"(a2, -a2^3 + 5*a2, 1, a2^4 - a2^3 - 6*a2^2 + 6*a2 + 2, a2^3 - 6*a2 - 1, -a2^4 + 5*a2^2 + a2 + 3)"	"x^5 - 2*x^4 - 7*x^3 + 13*x^2 + 5*x - 4"
"43a1"	43	215	2	1933097	"(a2, -a2^3 + 5*a2, 1, a2^4 - a2^3 - 6*a2^2 + 6*a2 + 2, a2^3 - 6*a2 - 1, -a2^4 + 5*a2^2 + a2 + 3)"	"x^5 - 2*x^4 - 7*x^3 + 13*x^2 + 5*x - 4"
"14a1"	14	217	2	138136	"(a3, -a3^3 + 2*a3^2 + 3*a3 - 4, a3^4 - 2*a3^3 - 5*a3^2 + 6*a3 + 6, -1, -a3^4 + 2*a3^3 + 4*a3^2 - 5*a3 - 2, -a3^4 + a3^3 + 6*a3^2 - 2*a3 - 8)"	"x^5 - 3*x^4 - 5*x^3 + 16*x^2 + 6*x - 19"
"14a1"	14	217	2	6809	"(a2, -a2^3 + 5*a2, -a2 + 1, 1, -a2^2 - 2*a2 + 3, a2^3 - a2^2 - 5*a2 + 3)"	"x^4 - 5*x^2 + x + 1"
"109a1"	109	218	2	12	"(1, a2 - 1, -a2, a2 + 3, 1, -2*a2 + 2)"	"x^2 - 3"
"109a1"	109	218	2	8	"(-1, a1 + 1, -a1 - 2, -a1 - 5, 2*a1 + 5, 2*a1 + 2)"	"x^2 + 6*x + 7"
"109a1"	109	218	2	621	"(-1, -a4 - 1, -a4^2 - 3*a4 + 1, 2, a4^2 + 3*a4 - 1, a4^2 + 4*a4 + 3)"	"x^3 + 6*x^2 + 6*x - 7"
"14a1"	14	219	2	8468	"(a3, -1, -1/2*a3^3 + 1/2*a3^2 + 2*a3 + 1, -a3^2 + a3 + 2, -a3^2 - a3 + 4, -a3^3 + 5*a3 + 2)"	"x^4 - x^3 - 6*x^2 + 4*x + 4"
"219a1"	219	219	2	8468	"(a3, -1, -1/2*a3^3 + 1/2*a3^2 + 2*a3 + 1, -a3^2 + a3 + 2, -a3^2 - a3 + 4, -a3^3 + 5*a3 + 2)"	"x^4 - x^3 - 6*x^2 + 4*x + 4"
"219a1"	219	219	2	4758548	"(a4, 1, -1/2*a4^5 - 1/2*a4^4 + 7/2*a4^3 + 3/2*a4^2 - 5*a4 + 1, 1/2*a4^5 + a4^4 - 7/2*a4^3 - 5*a4^2 + 5*a4 + 4, 1/2*a4^5 - 11/2*a4^3 + 13*a4, a4^3 - 5*a4 + 2)"	"x^6 + x^5 - 9*x^4 - 5*x^3 + 20*x^2 + 4*x - 4"
"14a1"	14	221	2	28134208	"(a6, -1/2*a6^5 + 1/2*a6^4 + 4*a6^3 - 5/2*a6^2 - 13/2*a6 + 1, 1/2*a6^4 - 1/2*a6^3 - 3*a6^2 + 3/2*a6 + 3/2, -a6^3 + 5*a6 + 2, -a6^2 + 3, 1)"	"x^6 - x^5 - 9*x^4 + 6*x^3 + 19*x^2 - 5*x - 3"
"14a1"	14	221	2	229	"(a5, -a5 - 1, -a5^2 - a5 + 2, a5 - 3, a5^2 - 5, 1)"	"x^3 - 4*x + 1"
"446a1"	446	223	2	8	"(a0, a0, -a0 - 3, -a0 - 1, -a0, a0 + 3)"	"x^2 + 2*x - 1"
"446a1"	446	223	2	3.20E+019	"(a2, 2*a2^11 - 11*a2^10 - 2*a2^9 + 98*a2^8 - 103*a2^7 - 245*a2^6 + 397*a2^5 + 123*a2^4 - 412*a2^3 + 129*a2^2 + 41*a2 - 18, 4*a2^11 - 21*a2^10 - 10*a2^9 + 196*a2^8 - 152*a2^7 - 550*a2^6 + 654*a2^5 + 468*a2^4 - 731*a2^3 + 20*a2^2 + 114*a2 + 4, -9*a2^11 + 45*a2^10 + 34*a2^9 - 435*a2^8 + 235*a2^7 + 1320*a2^6 - 1172*a2^5 - 1412*a2^4 + 1388*a2^3 + 350*a2^2 - 263*a2 - 61, -12*a2^11 + 60*a2^10 + 45*a2^9 - 578*a2^8 + 315*a2^7 + 1739*a2^6 - 1559*a2^5 - 1813*a2^4 + 1827*a2^3 + 390*a2^2 - 327*a2 - 68, a2^11 - 7*a2^10 + 6*a2^9 + 56*a2^8 - 119*a2^7 - 96*a2^6 + 400*a2^5 - 95*a2^4 - 403*a2^3 + 248*a2^2 + 36*a2 - 31)"	"x^12 - 7*x^11 + 6*x^10 + 57*x^9 - 122*x^8 - 105*x^7 + 430*x^6 - 73*x^5 - 499*x^4 + 242*x^3 + 143*x^2 - 52*x - 19"
"14a1"	14	226	2	12	"(-1, -1/2*a2 - 1/2, 2, 0, a2 + 5, a2 + 1)"	"x^2 + 6*x - 3"
"14a1"	14	226	2	8	"(-1, -1/2*a1 - 1/2, 1/2*a1 - 3/2, a1 - 1, -4, 2)"	"x^2 + 2*x - 7"
"681a1"	681	227	2	8	"(a0, -2, -a0, -2*a0 - 1, 2*a0 + 1, 2*a0 - 4)"	"x^2 - 2"
"681a1"	681	227	2	849105255012004	"(a4, 1/16*a4^9 - 21/16*a4^7 - 3/16*a4^6 + 75/8*a4^5 + 9/4*a4^4 - 209/8*a4^3 - 33/4*a4^2 + 23*a4 + 10, -3/4*a4^9 + 3/4*a4^8 + 49/4*a4^7 - 19/2*a4^6 - 269/4*a4^5 + 31*a4^4 + 289/2*a4^3 - 21/2*a4^2 - 101*a4 - 30, 13/16*a4^9 - 1/2*a4^8 - 213/16*a4^7 + 97/16*a4^6 + 589/8*a4^5 - 16*a4^4 - 1281/8*a4^3 - 53/4*a4^2 + 227/2*a4 + 42, 1/8*a4^9 - 1/4*a4^8 - 15/8*a4^7 + 27/8*a4^6 + 35/4*a4^5 - 51/4*a4^4 - 53/4*a4^3 + 11*a4^2 + 7/2*a4 + 1, -1/4*a4^8 + 13/4*a4^6 - 1/4*a4^5 - 25/2*a4^4 + a4^3 + 29/2*a4^2 + a4)"	"x^10 - 17*x^8 - 3*x^7 + 98*x^6 + 40*x^5 - 218*x^4 - 148*x^3 + 136*x^2 + 144*x + 32"
"14a1"	14	228	2	33	"(0, 1, 1/2*a2 + 1/2, -1/2*a2 + 3/2, -1/2*a2 - 1/2, 2)"	"x^2 - 4*x - 29"
"19a1"	19	228	2	33	"(0, 1, 1/2*a2 + 1/2, -1/2*a2 + 3/2, -1/2*a2 - 1/2, 2)"	"x^2 - 4*x - 29"
"229a1"	229	229	2	1.36E+017	"(a2, 1/4*a2^9 - 1/4*a2^8 - 13/4*a2^7 + 11/4*a2^6 + 55/4*a2^5 - 10*a2^4 - 83/4*a2^3 + 53/4*a2^2 + 8*a2 - 11/4, -1/4*a2^9 + 1/4*a2^8 + 11/4*a2^7 - 5/4*a2^6 - 43/4*a2^5 + 65/4*a2^3 + 15/4*a2^2 - 6*a2 - 3/4, -1/4*a2^10 + 3/4*a2^9 + 9/4*a2^8 - 31/4*a2^7 - 21/4*a2^6 + 53/2*a2^5 - 3/4*a2^4 - 131/4*a2^3 + 13/2*a2^2 + 41/4*a2 + 3/2, 1/2*a2^10 - 7/4*a2^9 - 17/4*a2^8 + 71/4*a2^7 + 39/4*a2^6 - 235/4*a2^5 - 1/2*a2^4 + 265/4*a2^3 - 49/4*a2^2 - 27/2*a2 + 23/4, 1/2*a2^10 - 3/2*a2^9 - 9/2*a2^8 + 29/2*a2^7 + 25/2*a2^6 - 46*a2^5 - 19/2*a2^4 + 105/2*a2^3 - 3*a2^2 - 31/2*a2 + 2)"	"x^11 - 5*x^10 - 4*x^9 + 50*x^8 - 26*x^7 - 165*x^6 + 152*x^5 + 193*x^4 - 207*x^3 - 50*x^2 + 52*x + 1"
"229a1"	229	229	2	1868969	"(a1, a1^4 + 2*a1^3 - 3*a1^2 - 4*a1 + 1, -a1^5 - 4*a1^4 - a1^3 + 8*a1^2 + 3*a1 - 2, a1^5 + 2*a1^4 - 3*a1^3 - 2*a1^2 + 4*a1 - 4, a1^4 + 3*a1^3 - 2*a1^2 - 6*a1 - 1, a1^5 + 5*a1^4 + 4*a1^3 - 11*a1^2 - 12*a1 + 5)"	"x^6 + 4*x^5 - 12*x^3 - 3*x^2 + 9*x - 1"
"14a1"	14	230	2	1101	"(1, -1/2*a3 + 1/2, -1, -1/4*a3^2 + 3/2*a3 + 27/4, 1/2*a3^2 - 3/2*a3 - 11, -1/4*a3^2 + 1/2*a3 + 23/4)"	"x^3 - x^2 - 37*x - 59"
"14a1"	14	231	2	837	"(a3, -1, -a3^2 + a3 + 4, -1, 1, -a3^2 + a3 + 4)"	"x^3 - 6*x - 1"
"14a1"	14	231	2	229	"(a4, 1, -a4^2 - a4 + 6, -1, -1, -3*a4^2 + a4 + 10)"	"x^3 - 2*x^2 - 4*x + 7"
"14a1"	14	232	2	568	"(0, -a3, -a3^2 + 6, 0, 2*a3^2 + a3 - 8, a3^2 + 2*a3 - 2)"	"x^3 + 2*x^2 - 5*x - 8"
"58a1"	58	232	2	568	"(0, -a3, -a3^2 + 6, 0, 2*a3^2 + a3 - 8, a3^2 + 2*a3 - 2)"	"x^3 + 2*x^2 - 5*x - 8"
"58a1"	58	232	2	8	"(0, -a2, 2*a2 - 3, -4, a2 - 2, -4*a2 + 3)"	"x^2 - 2*x - 1"
"466b1"	466	233	2	1.27E+017	"(a2, 7/4*a2^10 - 1/2*a2^9 - 107/4*a2^8 + 8*a2^7 + 139*a2^6 - 65/2*a2^5 - 1147/4*a2^4 + 31/4*a2^3 + 883/4*a2^2 + 203/4*a2 - 16, 27/2*a2^10 - 9/2*a2^9 - 409/2*a2^8 + 145/2*a2^7 + 1046*a2^6 - 310*a2^5 - 4193/2*a2^4 + 183*a2^3 + 1550*a2^2 + 294*a2 - 219/2, a2^10 - 1/2*a2^9 - 15*a2^8 + 15/2*a2^7 + 75*a2^6 - 31*a2^5 - 143*a2^4 + 43/2*a2^3 + 195/2*a2^2 + 41/2*a2 - 5/2, 9/4*a2^10 - 3/4*a2^9 - 135/4*a2^8 + 49/4*a2^7 + 170*a2^6 - 107/2*a2^5 - 1331/4*a2^4 + 75/2*a2^3 + 242*a2^2 + 37*a2 - 81/4, -a2^10 + 15*a2^8 - a2^7 - 76*a2^6 + 6*a2^5 + 150*a2^4 + 3*a2^3 - 104*a2^2 - 20*a2 + 7)"	"x^11 + 2*x^10 - 16*x^9 - 30*x^8 + 91*x^7 + 158*x^6 - 213*x^5 - 349*x^4 + 152*x^3 + 290*x^2 + 41*x - 19"
"14a1"	14	235	2	7379590429	"(a4, 1/2*a4^6 - 5*a4^4 + 12*a4^2 - 3/2*a4 - 3, 1, -1/2*a4^6 + 4*a4^4 + a4^3 - 7*a4^2 - 3/2*a4 + 1, -3/2*a4^6 + 13*a4^4 + 3*a4^3 - 25*a4^2 - 15/2*a4 + 3, -1/2*a4^6 - a4^5 + 5*a4^4 + 9*a4^3 - 11*a4^2 - 33/2*a4 + 2)"	"x^7 - x^6 - 10*x^5 + 8*x^4 + 28*x^3 - 17*x^2 - 19*x + 2"
"235c1"	235	235	2	7379590429	"(a4, 1/2*a4^6 - 5*a4^4 + 12*a4^2 - 3/2*a4 - 3, 1, -1/2*a4^6 + 4*a4^4 + a4^3 - 7*a4^2 - 3/2*a4 + 1, -3/2*a4^6 + 13*a4^4 + 3*a4^3 - 25*a4^2 - 15/2*a4 + 3, -1/2*a4^6 - a4^5 + 5*a4^4 + 9*a4^3 - 11*a4^2 - 33/2*a4 + 2)"	"x^7 - x^6 - 10*x^5 + 8*x^4 + 28*x^3 - 17*x^2 - 19*x + 2"
"235a1"	235	235	2	7379590429	"(a4, 1/2*a4^6 - 5*a4^4 + 12*a4^2 - 3/2*a4 - 3, 1, -1/2*a4^6 + 4*a4^4 + a4^3 - 7*a4^2 - 3/2*a4 + 1, -3/2*a4^6 + 13*a4^4 + 3*a4^3 - 25*a4^2 - 15/2*a4 + 3, -1/2*a4^6 - a4^5 + 5*a4^4 + 9*a4^3 - 11*a4^2 - 33/2*a4 + 2)"	"x^7 - x^6 - 10*x^5 + 8*x^4 + 28*x^3 - 17*x^2 - 19*x + 2"
"235a1"	235	235	2	106069	"(a3, a3^4 + 2*a3^3 - 4*a3^2 - 5*a3 + 3, -1, -2*a3^4 - 5*a3^3 + 5*a3^2 + 10*a3 - 5, a3^4 + 3*a3^3 + a3^2 - 3*a3 - 5, a3^4 + a3^3 - 5*a3^2 - 3*a3 + 1)"	"x^5 + 4*x^4 - 12*x^2 - 4*x + 7"
"14a1"	14	237	2	13643132296	"(a2, 1, -a2^6 + 12*a2^4 - a2^3 - 37*a2^2 + 9*a2 + 16, 3/2*a2^6 - 1/2*a2^5 - 17*a2^4 + 4*a2^3 + 49*a2^2 - 25/2*a2 - 37/2, 1/2*a2^6 + 1/2*a2^5 - 6*a2^4 - 4*a2^3 + 17*a2^2 + 7/2*a2 - 7/2, 5/2*a2^6 - 1/2*a2^5 - 28*a2^4 + 4*a2^3 + 79*a2^2 - 33/2*a2 - 57/2)"	"x^7 - 2*x^6 - 11*x^5 + 22*x^4 + 30*x^3 - 65*x^2 - 2*x + 23"
"474a1"	474	237	2	8	"(a0, -1, 0, 1, -a0 + 4, -2*a0 + 1)"	"x^2 - 2*x - 1"
"474a1"	474	237	2	13643132296	"(a2, 1, -a2^6 + 12*a2^4 - a2^3 - 37*a2^2 + 9*a2 + 16, 3/2*a2^6 - 1/2*a2^5 - 17*a2^4 + 4*a2^3 + 49*a2^2 - 25/2*a2 - 37/2, 1/2*a2^6 + 1/2*a2^5 - 6*a2^4 - 4*a2^3 + 17*a2^2 + 7/2*a2 - 7/2, 5/2*a2^6 - 1/2*a2^5 - 28*a2^4 + 4*a2^3 + 79*a2^2 - 33/2*a2 - 57/2)"	"x^7 - 2*x^6 - 11*x^5 + 22*x^4 + 30*x^3 - 65*x^2 - 2*x + 23"
"14a1"	14	241	2	3.24E+019	"(a1, 11/8*a1^11 - 15/4*a1^10 - 79/4*a1^9 + 54*a1^8 + 773/8*a1^7 - 1043/4*a1^6 - 1631/8*a1^5 + 4025/8*a1^4 + 827/4*a1^3 - 1375/4*a1^2 - 741/8*a1 + 93/8, 11/8*a1^11 - 17/4*a1^10 - 75/4*a1^9 + 123/2*a1^8 + 669/8*a1^7 - 1199/4*a1^6 - 1223/8*a1^5 + 4717/8*a1^4 + 589/4*a1^3 - 1677/4*a1^2 - 737/8*a1 + 117/8, -15/16*a1^11 + 7/4*a1^10 + 61/4*a1^9 - 205/8*a1^8 - 1415/16*a1^7 + 1011/8*a1^6 + 3567/16*a1^5 - 3951/16*a1^4 - 1809/8*a1^3 + 1283/8*a1^2 + 813/16*a1 - 71/16, -5/4*a1^11 + 31/8*a1^10 + 135/8*a1^9 - 445/8*a1^8 - 589/8*a1^7 + 535/2*a1^6 + 255/2*a1^5 - 4119/8*a1^4 - 443/4*a1^3 + 711/2*a1^2 + 65*a1 - 85/8, 7/8*a1^11 - 5/2*a1^10 - 25/2*a1^9 + 145/4*a1^8 + 487/8*a1^7 - 707/4*a1^6 - 1039/8*a1^5 + 2759/8*a1^4 + 569/4*a1^3 - 947/4*a1^2 - 613/8*a1 + 47/8)"	"x^12 - 3*x^11 - 14*x^10 + 44*x^9 + 65*x^8 - 219*x^7 - 123*x^6 + 444*x^5 + 105*x^4 - 328*x^3 - 45*x^2 + 18*x - 1"
